strategy,symbol,risk_pct,trades,annual_return_pct,max_dd_pct,winrate_pct,profit_factor,sharpe,years,final_balance,long_pct,short_pct,trades_per_month,best_month,best_month_pnl,worst_month,worst_month_pnl
regime_switch_hybrid,ARBUSDT,0.25,102,13.43,2.46,44.12,2.0139,2.737,1.3,117753.09,42.2,57.8,6.55,2026-01,3365.59,2025-05,-1443.23
regime_switch_hybrid,ARBUSDT,0.5,102,28.37,4.9,44.12,2.0248,2.737,1.3,138257.71,42.2,57.8,6.55,2026-01,7628.85,2025-05,-2872.78
regime_switch_hybrid,ARBUSDT,0.75,102,44.96,7.31,44.12,2.0338,2.736,1.3,161869.6,42.2,57.8,6.55,2026-01,12941.21,2025-05,-4287.17
regime_switch_hybrid,ARBUSDT,1.0,102,63.34,9.7,44.12,2.0408,2.736,1.3,188979.16,42.2,57.8,6.55,2026-01,19471.77,2025-05,-5684.95
momentum_breakout,ARBUSDT,0.25,29,1.25,1.91,37.93,1.3441,0.522,1.3,101630.9,48.3,51.7,1.86,2025-05,1043.51,2025-04,-1234.71
momentum_breakout,ARBUSDT,0.5,29,2.49,3.8,37.93,1.3384,0.522,1.3,103237.0,48.3,51.7,1.86,2025-05,2087.36,2025-04,-2497.02
momentum_breakout,ARBUSDT,0.75,29,3.69,5.66,37.93,1.3328,0.523,1.3,104816.69,48.3,51.7,1.86,2025-05,3130.55,2025-04,-3786.55
momentum_breakout,ARBUSDT,1.0,29,4.87,7.51,37.93,1.3272,0.524,1.3,106368.42,48.3,51.7,1.86,2025-05,4172.12,2025-04,-5102.94
ema_crossover,ARBUSDT,0.25,80,4.61,2.27,30.0,1.6297,0.093,1.3,106021.68,50.0,50.0,5.14,2026-04,5231.6,2025-12,-885.18
ema_crossover,ARBUSDT,0.5,80,9.1,4.5,30.0,1.6195,0.093,1.3,111957.81,50.0,50.0,5.14,2026-04,10479.56,2025-12,-1798.42
ema_crossover,ARBUSDT,0.75,80,13.46,6.7,30.0,1.6092,0.093,1.3,117791.65,50.0,50.0,5.14,2026-04,15727.3,2025-12,-2737.89
ema_crossover,ARBUSDT,1.0,80,17.68,8.86,30.0,1.5989,0.093,1.3,123507.14,50.0,50.0,5.14,2026-04,20958.57,2025-12,-3701.67
bb_mean_reversion,ARBUSDT,0.25,1272,-72.66,81.49,28.54,0.5702,-7.013,1.3,18600.52,52.6,47.4,81.72,2025-10,-181.05,2025-03,-10282.78
bb_mean_reversion,ARBUSDT,0.5,1272,-89.88,94.93,28.54,0.6304,-6.47,1.3,5126.78,52.6,47.4,81.72,2025-10,247.06,2025-03,-15503.78
bb_mean_reversion,ARBUSDT,0.75,1272,-95.82,98.4,28.54,0.6609,-6.353,1.3,1625.5,52.6,47.4,81.72,2025-10,305.96,2025-03,-19063.81
bb_mean_reversion,ARBUSDT,1.0,1272,-98.14,99.44,28.54,0.6806,-6.195,1.3,569.72,52.6,47.4,81.72,2025-10,263.51,2025-03,-21515.78
volatility_breakout,ARBUSDT,0.25,130,-0.64,5.3,30.77,0.9661,-0.137,1.3,99170.83,45.4,54.6,8.35,2026-01,1857.65,2025-03,-965.3
volatility_breakout,ARBUSDT,0.5,130,-1.44,10.36,30.77,0.9617,-0.137,1.3,98142.5,45.4,54.6,8.35,2026-01,3620.98,2025-03,-1926.82
volatility_breakout,ARBUSDT,0.75,130,-2.38,15.18,30.77,0.9572,-0.136,1.3,96922.62,45.4,54.6,8.35,2026-01,5285.49,2025-03,-2883.75
volatility_breakout,ARBUSDT,1.0,130,-3.47,19.76,30.77,0.9528,-0.136,1.3,95519.82,45.4,54.6,8.35,2026-01,6847.5,2025-03,-3835.31
regime_switch_hybrid,ATOMUSDT,0.25,119,14.98,2.03,44.54,1.9202,2.874,1.3,119844.99,33.6,66.4,7.64,2026-01,4861.14,2025-02,-671.53
regime_switch_hybrid,ATOMUSDT,0.5,119,31.85,4.03,44.54,1.9322,2.873,1.3,143138.78,33.6,66.4,7.64,2026-01,10928.05,2025-02,-1379.75
regime_switch_hybrid,ATOMUSDT,0.75,119,50.8,6.0,44.54,1.9449,2.871,1.3,170383.85,33.6,66.4,7.64,2026-01,18379.31,2025-02,-2125.05
regime_switch_hybrid,ATOMUSDT,1.0,119,72.04,7.93,44.54,1.958,2.869,1.3,202138.47,33.6,66.4,7.64,2026-01,27409.04,2025-02,-2907.8
momentum_breakout,ATOMUSDT,0.25,36,0.8,2.29,33.33,1.1687,0.408,1.3,101041.86,44.4,55.6,2.31,2026-01,1298.53,2025-10,-1269.66
momentum_breakout,ATOMUSDT,0.5,36,1.56,4.54,33.33,1.1638,0.408,1.3,102034.31,44.4,55.6,2.31,2026-01,2596.85,2025-10,-2562.66
momentum_breakout,ATOMUSDT,0.75,36,2.29,6.74,33.33,1.1589,0.408,1.3,102976.13,44.4,55.6,2.31,2026-01,3893.61,2025-10,-3878.68
momentum_breakout,ATOMUSDT,1.0,36,2.97,8.91,33.33,1.1541,0.408,1.3,103866.16,44.4,55.6,2.31,2026-01,5187.49,2025-10,-5217.44
ema_crossover,ATOMUSDT,0.25,85,1.24,1.98,36.47,1.1865,0.51,1.3,101616.69,50.6,49.4,5.46,2026-01,1516.86,2025-06,-843.44
ema_crossover,ATOMUSDT,0.5,85,2.44,3.96,36.47,1.1835,0.511,1.3,103171.7,50.6,49.4,5.46,2026-01,3017.78,2025-06,-1678.86
ema_crossover,ATOMUSDT,0.75,85,3.58,5.94,36.47,1.1805,0.512,1.3,104662.43,50.6,49.4,5.46,2026-01,4500.26,2025-06,-2505.77
ema_crossover,ATOMUSDT,1.0,85,4.66,7.9,36.47,1.1773,0.512,1.3,106086.4,50.6,49.4,5.46,2026-01,5961.94,2025-06,-3323.71
bb_mean_reversion,ATOMUSDT,0.25,1382,-82.79,89.93,26.19,0.4874,-7.9,1.3,10201.42,52.1,47.9,88.78,2025-04,544.84,2025-02,-17163.38
bb_mean_reversion,ATOMUSDT,0.5,1382,-95.55,98.3,26.19,0.5097,-7.982,1.3,1763.66,52.1,47.9,88.78,2026-04,-135.43,2025-02,-25737.4
bb_mean_reversion,ATOMUSDT,0.75,1382,-98.67,99.65,26.19,0.5278,-7.865,1.3,370.23,52.1,47.9,88.78,2026-04,-44.24,2025-02,-32177.14
bb_mean_reversion,ATOMUSDT,1.0,1382,-99.54,99.91,26.19,0.5411,-7.662,1.3,93.56,52.1,47.9,88.78,2026-04,-14.27,2025-02,-37026.9
volatility_breakout,ATOMUSDT,0.25,124,-0.0,5.98,32.26,0.9999,0.019,1.3,99998.79,49.2,50.8,7.97,2026-02,2443.64,2025-09,-2339.06
volatility_breakout,ATOMUSDT,0.5,124,-0.16,11.64,32.26,0.9954,0.019,1.3,99793.77,49.2,50.8,7.97,2026-02,4756.16,2025-09,-4678.9
volatility_breakout,ATOMUSDT,0.75,124,-0.47,16.99,32.26,0.9908,0.018,1.3,99387.43,49.2,50.8,7.97,2026-02,6931.19,2025-09,-7012.51
volatility_breakout,ATOMUSDT,1.0,124,-0.94,22.05,32.26,0.986,0.017,1.3,98783.41,49.2,50.8,7.97,2026-02,8963.59,2025-09,-9332.91
regime_switch_hybrid,AVAXUSDT,0.25,101,5.13,3.35,35.64,1.3388,1.171,1.3,106702.31,35.6,64.4,6.49,2026-01,3140.15,2025-02,-1135.82
regime_switch_hybrid,AVAXUSDT,0.5,101,10.31,6.61,35.64,1.3375,1.171,1.3,113573.99,35.6,64.4,6.49,2026-01,6542.86,2026-02,-2266.72
regime_switch_hybrid,AVAXUSDT,0.75,101,15.53,9.77,35.64,1.336,1.171,1.3,120593.91,35.6,64.4,6.49,2026-01,10205.1,2026-02,-3605.24
regime_switch_hybrid,AVAXUSDT,1.0,101,20.77,12.83,35.64,1.3343,1.171,1.3,127738.89,35.6,64.4,6.49,2026-01,14121.83,2026-02,-5085.78
momentum_breakout,AVAXUSDT,0.25,23,0.91,1.34,39.13,1.3123,0.523,1.3,101176.2,56.5,43.5,1.48,2025-01,964.22,2026-01,-745.11
momentum_breakout,AVAXUSDT,0.5,23,1.79,2.66,39.13,1.3064,0.522,1.3,102325.79,56.5,43.5,1.48,2025-01,1929.54,2026-01,-1514.2
momentum_breakout,AVAXUSDT,0.75,23,2.65,3.97,39.13,1.3006,0.522,1.3,103447.86,56.5,43.5,1.48,2025-01,2895.89,2026-01,-2307.08
momentum_breakout,AVAXUSDT,1.0,23,3.48,5.26,39.13,1.2949,0.521,1.3,104541.52,56.5,43.5,1.48,2025-01,3863.23,2026-01,-3123.5
ema_crossover,AVAXUSDT,0.25,95,-0.73,2.41,32.63,0.9155,-0.248,1.3,99048.25,50.5,49.5,6.1,2025-07,1095.45,2026-02,-1528.1
ema_crossover,AVAXUSDT,0.5,95,-1.55,4.77,32.63,0.9107,-0.248,1.3,97988.21,50.5,49.5,6.1,2025-07,2142.63,2026-02,-3075.94
ema_crossover,AVAXUSDT,0.75,95,-2.46,7.07,32.63,0.9061,-0.248,1.3,96825.69,50.5,49.5,6.1,2025-07,3142.11,2026-02,-4638.59
ema_crossover,AVAXUSDT,1.0,95,-3.44,9.33,32.63,0.9016,-0.248,1.3,95566.62,50.5,49.5,6.1,2025-07,4094.51,2026-02,-6211.09
bb_mean_reversion,AVAXUSDT,0.25,1303,-77.45,85.74,25.79,0.5057,-6.022,1.3,14485.88,51.5,48.5,83.7,2026-04,-938.65,2025-03,-10719.04
bb_mean_reversion,AVAXUSDT,0.5,1303,-93.51,97.16,25.79,0.4847,-6.721,1.3,2876.25,51.5,48.5,83.7,2026-04,-321.46,2025-02,-25556.28
bb_mean_reversion,AVAXUSDT,0.75,1303,-97.99,99.38,25.79,0.4744,-7.047,1.3,630.47,51.5,48.5,83.7,2026-04,-96.04,2025-02,-35350.45
bb_mean_reversion,AVAXUSDT,1.0,1303,-99.29,99.84,25.79,0.4824,-7.285,1.3,162.28,51.5,48.5,83.7,2026-04,-32.05,2025-02,-42180.91
volatility_breakout,AVAXUSDT,0.25,146,-3.28,7.57,28.77,0.8518,-0.905,1.3,95770.8,47.9,52.1,9.38,2025-05,2154.91,2025-04,-2465.32
volatility_breakout,AVAXUSDT,0.5,146,-6.61,14.65,28.77,0.848,-0.906,1.3,91511.32,47.9,52.1,9.38,2025-05,4271.52,2025-04,-4924.94
volatility_breakout,AVAXUSDT,0.75,146,-9.99,21.25,28.77,0.8444,-0.907,1.3,87242.96,47.9,52.1,9.38,2025-05,6347.11,2025-04,-7376.16
volatility_breakout,AVAXUSDT,1.0,146,-13.39,27.42,28.77,0.8409,-0.907,1.3,82986.07,47.9,52.1,9.38,2025-05,8379.09,2025-04,-9816.34
regime_switch_hybrid,BCHUSDT,0.25,204,10.3,2.53,44.12,1.856,2.221,3.0,134253.23,48.5,51.5,5.66,2024-12,4620.3,2026-04,-1920.74
regime_switch_hybrid,BCHUSDT,0.5,204,21.44,5.01,44.12,1.8661,2.222,3.0,179203.8,48.5,51.5,5.66,2024-12,10483.81,2026-04,-5064.63
regime_switch_hybrid,BCHUSDT,0.75,204,33.44,7.44,44.12,1.8757,2.222,3.0,237844.71,48.5,51.5,5.66,2024-12,17794.06,2026-04,-9961.72
regime_switch_hybrid,BCHUSDT,1.0,204,46.35,9.8,44.12,1.8848,2.223,3.0,313898.39,48.5,51.5,5.66,2024-12,26775.35,2026-04,-17323.6
momentum_breakout,BCHUSDT,0.25,85,-0.88,6.43,27.06,0.8403,-0.415,3.0,97379.85,47.1,52.9,2.36,2026-05,1728.2,2025-08,-1032.5
momentum_breakout,BCHUSDT,0.5,85,-1.79,12.53,27.06,0.837,-0.415,3.0,94706.45,47.1,52.9,2.36,2026-05,3321.97,2025-08,-2037.06
momentum_breakout,BCHUSDT,0.75,85,-2.74,18.32,27.06,0.8338,-0.415,3.0,91988.77,47.1,52.9,2.36,2026-05,4783.49,2025-08,-3011.79
momentum_breakout,BCHUSDT,1.0,85,-3.72,23.79,27.06,0.8307,-0.415,3.0,89235.56,47.1,52.9,2.36,2026-05,6115.45,2025-08,-3954.94
ema_crossover,BCHUSDT,0.25,220,4.89,9.67,32.27,1.453,0.428,3.0,115409.23,50.0,50.0,6.1,2024-06,16528.26,2026-03,-2944.07
ema_crossover,BCHUSDT,0.5,220,8.92,18.48,32.27,1.3775,0.428,3.0,129272.2,50.0,50.0,6.1,2024-06,35197.79,2026-03,-6696.06
ema_crossover,BCHUSDT,0.75,220,12.21,26.5,32.27,1.3172,0.428,3.0,141347.44,50.0,50.0,6.1,2024-06,55753.4,2026-03,-11154.66
ema_crossover,BCHUSDT,1.0,220,14.83,33.78,32.27,1.2681,0.427,3.0,151485.19,50.0,50.0,6.1,2024-06,77938.96,2026-03,-16196.61
bb_mean_reversion,BCHUSDT,0.25,3135,-82.83,99.5,28.55,0.444,-8.123,3.0,503.38,52.5,47.5,86.98,2024-12,422.26,2023-06,-14709.04
bb_mean_reversion,BCHUSDT,0.5,3135,-95.11,99.99,28.55,0.4631,-7.413,3.0,11.59,52.5,47.5,86.98,2024-12,119.76,2023-06,-21955.04
bb_mean_reversion,BCHUSDT,0.75,3135,-98.27,100.0,28.55,0.4796,-7.091,3.0,0.51,52.5,47.5,86.98,2024-12,32.45,2023-06,-25286.12
bb_mean_reversion,BCHUSDT,1.0,3135,-99.28,100.0,28.55,0.4916,-6.832,3.0,0.04,52.5,47.5,86.98,2024-12,9.53,2023-06,-27340.89
volatility_breakout,BCHUSDT,0.25,295,-0.1,6.87,32.54,0.9945,-0.004,3.0,99696.31,44.7,55.3,8.19,2026-05,2720.51,2025-11,-1923.77
volatility_breakout,BCHUSDT,0.5,295,-0.36,13.54,32.54,0.99,-0.004,3.0,98908.84,44.7,55.3,8.19,2026-05,5305.38,2025-11,-3738.55
volatility_breakout,BCHUSDT,0.75,295,-0.79,19.98,32.54,0.9853,-0.003,3.0,97651.87,44.7,55.3,8.19,2026-05,7723.39,2025-11,-5427.43
volatility_breakout,BCHUSDT,1.0,295,-1.37,26.16,32.54,0.9804,-0.003,3.0,95946.16,44.7,55.3,8.19,2026-05,9947.7,2025-11,-6976.29
regime_switch_hybrid,BEATUSDT,0.25,34,8.53,1.29,38.24,1.7624,2.034,0.52,104324.83,41.2,58.8,5.48,2026-01,1751.12,2026-05,-572.57
regime_switch_hybrid,BEATUSDT,0.5,34,17.58,2.57,38.24,1.7585,2.033,0.52,108739.38,41.2,58.8,5.48,2026-01,3486.26,2026-05,-1198.53
regime_switch_hybrid,BEATUSDT,0.75,34,27.18,3.83,38.24,1.7545,2.032,0.52,113240.57,41.2,58.8,5.48,2026-01,5204.46,2026-05,-1879.97
regime_switch_hybrid,BEATUSDT,1.0,34,37.32,5.08,38.24,1.7502,2.032,0.52,117825.08,41.2,58.8,5.48,2026-01,6904.78,2026-05,-2618.96
momentum_breakout,BEATUSDT,0.25,13,-1.8,1.89,23.08,0.6257,-1.499,0.52,99063.95,61.5,38.5,2.09,2025-12,-178.02,2025-11,-758.03
momentum_breakout,BEATUSDT,0.5,13,-3.6,3.75,23.08,0.6214,-1.499,0.52,98121.74,61.5,38.5,2.09,2025-12,-366.05,2025-11,-1512.21
momentum_breakout,BEATUSDT,0.75,13,-5.39,5.58,23.08,0.617,-1.499,0.52,97173.76,61.5,38.5,2.09,2025-12,-563.67,2025-11,-2262.57
momentum_breakout,BEATUSDT,1.0,13,-7.18,7.39,23.08,0.6126,-1.499,0.52,96220.43,61.5,38.5,2.09,2025-12,-770.47,2025-11,-3009.1
ema_crossover,BEATUSDT,0.25,30,12.94,1.05,46.67,3.5047,1.592,0.52,106496.45,50.0,50.0,4.83,2026-03,3056.88,2026-02,54.99
ema_crossover,BEATUSDT,0.5,30,27.13,2.09,46.67,3.4917,1.591,0.52,113218.78,50.0,50.0,4.83,2026-03,6179.33,2026-02,109.23
ema_crossover,BEATUSDT,0.75,30,42.64,3.12,46.67,3.4785,1.591,0.52,120167.11,50.0,50.0,4.83,2026-03,9366.94,2026-02,162.67
ema_crossover,BEATUSDT,1.0,30,59.57,4.14,46.67,3.4651,1.59,0.52,127341.38,50.0,50.0,4.83,2026-03,12619.3,2026-02,215.27
bb_mean_reversion,BEATUSDT,0.25,562,-70.82,47.37,26.33,0.5182,-7.125,0.52,52887.22,44.5,55.5,90.55,2026-03,-2525.99,2025-12,-12436.87
bb_mean_reversion,BEATUSDT,0.5,562,-89.64,69.34,26.33,0.5242,-6.74,0.52,30954.26,44.5,55.5,90.55,2026-03,-3161.56,2025-12,-22287.64
bb_mean_reversion,BEATUSDT,0.75,562,-96.17,81.77,26.33,0.5149,-6.489,0.52,18490.82,44.5,55.5,90.55,2026-03,-3127.33,2025-12,-29964.61
bb_mean_reversion,BEATUSDT,1.0,562,-98.51,88.85,26.33,0.5021,-6.267,0.52,11359.29,44.5,55.5,90.55,2026-03,-2708.04,2025-12,-35327.73
volatility_breakout,BEATUSDT,0.25,53,2.09,2.48,32.08,1.1141,0.646,0.52,101076.44,26.4,73.6,8.54,2026-01,1070.45,2026-03,-853.38
volatility_breakout,BEATUSDT,0.5,53,4.05,4.91,32.08,1.1088,0.646,0.52,102074.99,26.4,73.6,8.54,2026-01,2147.15,2026-03,-1732.54
volatility_breakout,BEATUSDT,0.75,53,5.87,7.29,32.08,1.1036,0.646,0.52,102993.76,26.4,73.6,8.54,2026-01,3229.3,2026-03,-2636.39
volatility_breakout,BEATUSDT,1.0,53,7.54,9.62,32.08,1.0984,0.646,0.52,103831.1,26.4,73.6,8.54,2026-01,4316.07,2026-03,-3563.75
regime_switch_hybrid,BIOUSDT,0.25,102,5.42,4.37,34.31,1.3562,1.234,1.3,107085.74,41.2,58.8,6.55,2025-05,2419.94,2025-10,-2684.35
regime_switch_hybrid,BIOUSDT,0.5,102,10.92,8.6,34.31,1.341,1.234,1.3,114395.91,41.2,58.8,6.55,2025-05,5047.59,2025-10,-5802.14
regime_switch_hybrid,BIOUSDT,0.75,102,16.5,12.69,34.31,1.3264,1.235,1.3,121912.29,41.2,58.8,6.55,2025-05,7889.6,2025-10,-9389.38
regime_switch_hybrid,BIOUSDT,1.0,102,22.13,16.65,34.31,1.3124,1.235,1.3,129614.4,41.2,58.8,6.55,2025-08,10972.31,2025-10,-13482.82
momentum_breakout,BIOUSDT,0.25,27,2.22,1.52,44.44,1.7405,0.979,1.3,102895.18,48.1,51.9,1.73,2025-10,1423.03,2025-09,-1031.1
momentum_breakout,BIOUSDT,0.5,27,4.46,3.02,44.44,1.7393,0.98,1.3,105820.01,48.1,51.9,1.73,2025-10,2844.05,2025-09,-2072.36
momentum_breakout,BIOUSDT,0.75,27,6.7,4.5,44.44,1.738,0.981,1.3,108772.78,48.1,51.9,1.73,2025-10,4261.83,2025-09,-3123.24
momentum_breakout,BIOUSDT,1.0,27,8.94,5.96,44.44,1.7368,0.982,1.3,111751.73,48.1,51.9,1.73,2025-10,5675.17,2025-09,-4183.22
ema_crossover,BIOUSDT,0.25,93,4.43,2.29,41.94,1.6642,0.64,1.3,105789.32,50.5,49.5,5.97,2026-04,3520.44,2025-03,-930.29
ema_crossover,BIOUSDT,0.5,93,8.89,4.53,41.94,1.6712,0.64,1.3,111683.18,50.5,49.5,5.97,2026-04,7182.65,2025-03,-1852.91
ema_crossover,BIOUSDT,0.75,93,13.37,6.72,41.94,1.6781,0.639,1.3,117672.97,50.5,49.5,5.97,2026-04,10981.66,2025-03,-2767.65
ema_crossover,BIOUSDT,1.0,93,17.85,8.87,41.94,1.6847,0.639,1.3,123749.67,50.5,49.5,5.97,2026-04,14912.04,2025-03,-3674.34
bb_mean_reversion,BIOUSDT,0.25,1352,-71.12,80.69,27.37,0.5495,-5.676,1.3,19965.96,55.0,45.0,86.85,2025-12,3318.44,2025-06,-12723.82
bb_mean_reversion,BIOUSDT,0.5,1352,-89.37,94.89,27.37,0.5712,-5.53,1.3,5461.5,55.0,45.0,86.85,2025-12,2313.0,2025-03,-15946.09
bb_mean_reversion,BIOUSDT,0.75,1352,-96.16,98.68,27.37,0.5709,-5.978,1.3,1456.18,55.0,45.0,86.85,2025-12,894.71,2025-03,-19006.32
bb_mean_reversion,BIOUSDT,1.0,1352,-98.49,99.62,27.37,0.5783,-6.055,1.3,433.67,55.0,45.0,86.85,2025-12,379.86,2025-03,-20214.64
volatility_breakout,BIOUSDT,0.25,130,9.09,2.33,40.77,1.5427,2.007,1.3,111952.25,33.8,66.2,8.35,2026-01,3125.15,2025-05,-638.07
volatility_breakout,BIOUSDT,0.5,130,18.79,4.62,40.77,1.5321,2.007,1.3,125024.01,33.8,66.2,8.35,2026-01,6816.9,2025-05,-1329.81
volatility_breakout,BIOUSDT,0.75,130,29.1,6.86,40.77,1.5216,2.007,1.3,139280.54,33.8,66.2,8.35,2026-01,11132.08,2025-05,-2076.87
volatility_breakout,BIOUSDT,1.0,130,40.04,9.05,40.77,1.5112,2.008,1.3,154786.21,33.8,66.2,8.35,2026-01,16129.85,2025-05,-2880.84
regime_switch_hybrid,BLURUSDT,0.25,106,4.55,3.72,34.91,1.2882,1.031,1.3,105946.57,28.3,71.7,6.81,2025-01,2783.3,2025-08,-2184.08
regime_switch_hybrid,BLURUSDT,0.5,106,9.11,7.38,34.91,1.2853,1.031,1.3,111968.62,28.3,71.7,6.81,2025-01,5619.06,2025-08,-4389.77
regime_switch_hybrid,BLURUSDT,0.75,106,13.64,10.96,34.91,1.2823,1.032,1.3,118042.55,28.3,71.7,6.81,2025-01,8507.72,2025-08,-6611.47
regime_switch_hybrid,BLURUSDT,1.0,106,18.14,14.47,34.91,1.2792,1.032,1.3,124143.41,28.3,71.7,6.81,2025-01,11449.74,2025-08,-8843.6
momentum_breakout,BLURUSDT,0.25,35,1.98,1.21,40.0,1.4639,0.846,1.3,102574.87,42.9,57.1,2.25,2025-05,1224.74,2025-12,-276.74
momentum_breakout,BLURUSDT,0.5,35,3.95,2.42,40.0,1.4551,0.846,1.3,105150.86,42.9,57.1,2.25,2025-05,2478.64,2025-12,-570.39
momentum_breakout,BLURUSDT,0.75,35,5.9,3.62,40.0,1.4463,0.847,1.3,107725.28,42.9,57.1,2.25,2025-05,3761.51,2025-12,-881.3
momentum_breakout,BLURUSDT,1.0,35,7.85,4.81,40.0,1.4377,0.847,1.3,110295.45,42.9,57.1,2.25,2025-05,5073.09,2025-12,-1209.79
ema_crossover,BLURUSDT,0.25,83,1.64,1.61,37.35,1.2238,0.515,1.3,102131.04,50.6,49.4,5.33,2025-09,1616.47,2025-08,-949.62
ema_crossover,BLURUSDT,0.5,83,3.22,3.2,37.35,1.2173,0.514,1.3,104197.05,50.6,49.4,5.33,2025-09,3267.91,2025-08,-1922.56
ema_crossover,BLURUSDT,0.75,83,4.74,4.78,37.35,1.2108,0.513,1.3,106194.02,50.6,49.4,5.33,2025-09,4952.25,2025-08,-2917.82
ema_crossover,BLURUSDT,1.0,83,6.2,6.33,37.35,1.2044,0.511,1.3,108118.1,50.6,49.4,5.33,2025-09,6667.38,2025-08,-3934.36
bb_mean_reversion,BLURUSDT,0.25,1216,-62.91,74.58,29.03,0.6447,-4.509,1.3,27618.46,53.0,47.0,78.11,2025-02,2441.5,2025-06,-13525.74
bb_mean_reversion,BLURUSDT,0.5,1216,-83.49,91.83,29.03,0.6973,-4.433,1.3,9662.25,53.0,47.0,78.11,2025-01,5484.1,2025-06,-20174.88
bb_mean_reversion,BLURUSDT,0.75,1216,-92.31,97.24,29.03,0.7373,-4.322,1.3,3584.4,53.0,47.0,78.11,2025-01,10291.89,2025-05,-26248.9
bb_mean_reversion,BLURUSDT,1.0,1216,-96.12,98.97,29.03,0.7701,-4.165,1.3,1478.8,53.0,47.0,78.11,2025-01,16164.86,2025-05,-32126.62
volatility_breakout,BLURUSDT,0.25,137,-7.39,10.1,23.36,0.6536,-2.088,1.3,90514.99,51.8,48.2,8.8,2026-01,2076.84,2025-09,-2131.25
volatility_breakout,BLURUSDT,0.5,137,-14.37,19.32,23.36,0.6473,-2.087,1.3,81770.97,51.8,48.2,8.8,2026-01,3757.36,2025-09,-4065.59
volatility_breakout,BLURUSDT,0.75,137,-20.94,27.74,23.36,0.6411,-2.086,1.3,73729.24,51.8,48.2,8.8,2026-01,5091.32,2025-09,-5812.6
volatility_breakout,BLURUSDT,1.0,137,-27.11,35.39,23.36,0.6349,-2.085,1.3,66350.78,51.8,48.2,8.8,2026-01,6123.99,2025-09,-7381.84
regime_switch_hybrid,BNBUSDT,0.25,111,8.86,2.95,42.34,1.4996,1.86,1.3,111641.43,46.8,53.2,7.13,2025-10,2617.86,2026-02,-1230.61
regime_switch_hybrid,BNBUSDT,0.5,111,18.22,5.82,42.34,1.4828,1.859,1.3,124253.43,46.8,53.2,7.13,2025-10,5626.1,2026-02,-2782.96
regime_switch_hybrid,BNBUSDT,0.75,111,28.09,8.62,42.34,1.4662,1.858,1.3,137867.52,46.8,53.2,7.13,2025-10,9052.28,2026-02,-4707.18
regime_switch_hybrid,BNBUSDT,1.0,111,38.45,11.36,42.34,1.45,1.858,1.3,152510.13,46.8,53.2,7.13,2025-10,12923.89,2026-02,-7058.0
momentum_breakout,BNBUSDT,0.25,16,1.83,0.77,50.0,2.1025,1.032,1.3,102384.84,62.5,37.5,1.03,2025-09,650.37,2026-02,57.77
momentum_breakout,BNBUSDT,0.5,16,3.68,1.53,50.0,2.0899,1.032,1.3,104793.61,62.5,37.5,1.03,2025-09,1312.13,2026-02,116.5
momentum_breakout,BNBUSDT,0.75,16,5.53,2.29,50.0,2.0774,1.032,1.3,107225.63,62.5,37.5,1.03,2025-09,1985.09,2026-02,176.1
momentum_breakout,BNBUSDT,1.0,16,7.38,3.05,50.0,2.065,1.032,1.3,109680.19,62.5,37.5,1.03,2025-09,2669.07,2026-02,236.48
ema_crossover,BNBUSDT,0.25,85,5.48,2.27,35.29,1.6632,0.937,1.3,107162.36,50.6,49.4,5.46,2025-06,5397.95,2026-02,-1386.25
ema_crossover,BNBUSDT,0.5,85,10.89,4.5,35.29,1.6281,0.936,1.3,114348.45,50.6,49.4,5.46,2025-06,10950.35,2026-02,-3006.44
ema_crossover,BNBUSDT,0.75,85,16.22,6.68,35.29,1.5954,0.936,1.3,121537.15,50.6,49.4,5.46,2025-06,16653.67,2026-02,-4871.33
ema_crossover,BNBUSDT,1.0,85,21.48,8.81,35.29,1.5649,0.935,1.3,128707.31,50.6,49.4,5.46,2025-06,22504.15,2026-02,-6990.93
bb_mean_reversion,BNBUSDT,0.25,1353,-91.17,95.77,25.65,0.4038,-10.16,1.3,4290.86,52.5,47.5,86.91,2026-03,-792.21,2025-01,-16691.48
bb_mean_reversion,BNBUSDT,0.5,1353,-98.28,99.5,25.65,0.4308,-9.789,1.3,514.61,52.5,47.5,86.91,2026-03,-182.09,2025-01,-31077.26
bb_mean_reversion,BNBUSDT,0.75,1353,-99.53,99.91,25.65,0.4402,-9.322,1.3,95.32,52.5,47.5,86.91,2026-03,-48.0,2025-01,-40538.41
bb_mean_reversion,BNBUSDT,1.0,1353,-99.84,99.98,25.65,0.4484,-8.933,1.3,23.25,52.5,47.5,86.91,2026-03,-15.34,2025-01,-46273.62
volatility_breakout,BNBUSDT,0.25,158,0.68,3.38,35.44,1.029,0.143,1.3,100888.54,60.1,39.9,10.15,2025-08,1674.28,2025-11,-2030.26
volatility_breakout,BNBUSDT,0.5,158,1.16,6.68,35.44,1.0246,0.142,1.3,101511.73,60.1,39.9,10.15,2025-08,3358.78,2025-11,-4084.01
volatility_breakout,BNBUSDT,0.75,158,1.44,9.89,35.44,1.0202,0.142,1.3,101866.03,60.1,39.9,10.15,2025-08,5046.54,2025-11,-6150.3
volatility_breakout,BNBUSDT,1.0,158,1.5,13.02,35.44,1.0158,0.142,1.3,101950.02,60.1,39.9,10.15,2025-08,6730.56,2025-11,-8218.1
