pairs,risk_pct,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_trades,is_annual,is_dd,is_pf,passes
DOGE+ETH+VET,0.5,91.0,9.75,1.75,3.5,356,42.0,10.34,1.47,no
DOGE+ETH+VET,0.55,103.3,10.69,1.75,3.5,356,46.9,11.33,1.47,no
DOGE+ETH+VET,0.6,116.4,11.62,1.75,3.5,356,51.9,12.31,1.47,no
DOGE+ETH+VET,0.65,130.1,12.54,1.75,3.5,356,57.0,13.28,1.46,no
DOGE+ETH+VET,0.7,144.7,13.45,1.75,3.5,356,62.2,14.24,1.46,no
DOGE+ETH+VET,0.75,160.1,14.36,1.75,3.5,356,67.5,15.19,1.46,no
DOGE+ETH+WLD,0.45,89.2,6.75,1.88,3.93,340,30.3,12.0,1.39,no
DOGE+ETH+WLD,0.5,102.8,7.48,1.87,3.93,340,34.0,13.26,1.39,no
DOGE+ETH+WLD,0.55,117.2,8.19,1.87,3.93,340,37.8,14.5,1.38,no
DOGE+ETH+WLD,0.6,132.6,8.91,1.87,3.93,340,41.7,15.72,1.38,no
DOGE+ETH+WLD,0.65,149.0,9.61,1.87,3.93,340,45.6,16.93,1.38,no
DOGE+ETH+WLD,0.7,166.4,10.31,1.86,3.93,340,49.6,18.12,1.37,no
DOGE+ETH+WLD,0.75,185.0,11.01,1.86,3.93,340,53.7,19.3,1.37,no
DOGE+ETH+XRP,0.45,89.4,7.26,1.86,3.74,329,30.1,9.31,1.42,no
DOGE+ETH+XRP,0.5,103.0,8.04,1.85,3.74,329,33.8,10.29,1.42,no
DOGE+ETH+XRP,0.55,117.4,8.83,1.85,3.74,329,37.6,11.27,1.42,no
DOGE+ETH+XRP,0.6,132.7,9.61,1.84,3.74,329,41.5,12.24,1.42,no
DOGE+ETH+XRP,0.65,149.1,10.39,1.83,3.74,329,45.4,13.2,1.41,no
DOGE+ETH+XRP,0.7,166.4,11.16,1.83,3.74,329,49.4,14.15,1.41,no
DOGE+ETH+XRP,0.75,184.9,11.93,1.82,3.74,329,53.4,15.1,1.41,no
DOGE+HBAR+LTC,0.45,70.5,8.07,1.62,3.37,351,39.7,7.78,1.41,no
DOGE+HBAR+LTC,0.5,80.6,8.94,1.62,3.37,351,44.8,8.61,1.40,no
DOGE+HBAR+LTC,0.55,91.2,9.81,1.61,3.37,351,50.1,9.45,1.40,no
DOGE+HBAR+LTC,0.6,102.4,10.67,1.61,3.37,351,55.5,10.27,1.39,no
DOGE+HBAR+LTC,0.65,114.1,11.52,1.60,3.37,351,61.0,11.09,1.39,no
DOGE+HBAR+LTC,0.7,126.5,12.37,1.59,3.37,351,66.7,11.91,1.39,no
DOGE+HBAR+LTC,0.75,139.5,13.21,1.59,3.37,351,72.6,12.72,1.38,no
DOGE+HBAR+SNX,0.45,70.7,8.76,1.66,3.45,335,51.7,8.49,1.48,no
DOGE+HBAR+SNX,0.5,80.8,9.69,1.66,3.45,335,58.7,9.41,1.48,no
DOGE+HBAR+SNX,0.55,91.5,10.61,1.65,3.45,335,65.9,10.32,1.47,no
DOGE+HBAR+SNX,0.6,102.7,11.52,1.65,3.45,335,73.4,11.22,1.47,no
DOGE+HBAR+SNX,0.65,114.6,12.43,1.64,3.45,335,81.2,12.12,1.46,no
DOGE+HBAR+SNX,0.7,127.0,13.33,1.63,3.45,335,89.3,13.02,1.45,no
DOGE+HBAR+SNX,0.75,140.1,14.22,1.63,3.45,335,97.7,13.9,1.45,no
DOGE+HBAR+TON,0.45,68.9,7.34,1.65,3.42,339,42.6,10.08,1.49,no
DOGE+HBAR+TON,0.5,78.8,8.12,1.64,3.42,339,48.1,11.15,1.48,no
DOGE+HBAR+TON,0.55,89.1,8.9,1.64,3.42,339,53.8,12.21,1.48,no
DOGE+HBAR+TON,0.6,100.0,9.67,1.64,3.42,339,59.7,13.25,1.47,no
DOGE+HBAR+TON,0.65,111.5,10.44,1.63,3.42,339,65.8,14.29,1.47,no
DOGE+HBAR+TON,0.7,123.6,11.2,1.63,3.42,339,72.1,15.32,1.46,no
DOGE+HBAR+TON,0.75,136.3,11.96,1.62,3.42,339,78.6,16.34,1.46,no
DOGE+HBAR+VET,0.45,53.3,9.06,1.48,2.62,362,41.7,12.49,1.44,no
DOGE+HBAR+VET,0.5,60.4,10.02,1.48,2.62,362,47.1,13.79,1.44,no
DOGE+HBAR+VET,0.55,67.8,10.97,1.48,2.62,362,52.6,15.08,1.44,no
DOGE+HBAR+VET,0.6,75.5,11.91,1.47,2.62,362,58.3,16.35,1.44,no
DOGE+HBAR+VET,0.65,83.5,12.84,1.47,2.62,362,64.2,17.6,1.43,no
DOGE+HBAR+VET,0.7,91.8,13.77,1.47,2.62,362,70.2,18.83,1.43,no
DOGE+HBAR+VET,0.75,100.4,14.68,1.47,2.62,362,76.4,20.05,1.43,no
DOGE+HBAR+WLD,0.45,62.1,6.62,1.58,3.11,346,34.2,9.43,1.37,no
DOGE+HBAR+WLD,0.5,70.7,7.33,1.57,3.11,346,38.5,10.43,1.37,no
DOGE+HBAR+WLD,0.55,79.8,8.03,1.57,3.11,346,42.9,11.43,1.37,no
DOGE+HBAR+WLD,0.6,89.3,8.73,1.56,3.11,346,47.4,12.41,1.36,no
DOGE+HBAR+WLD,0.65,99.2,9.43,1.56,3.11,346,52.0,13.39,1.36,no
DOGE+HBAR+WLD,0.7,109.5,10.12,1.55,3.11,346,56.6,14.35,1.35,no
DOGE+HBAR+WLD,0.75,120.4,10.81,1.55,3.11,346,61.4,15.31,1.35,no
DOGE+HBAR+XRP,0.45,62.0,8.22,1.57,3.12,335,34.2,8.59,1.40,no
DOGE+HBAR+XRP,0.5,70.7,9.11,1.57,3.12,335,38.5,9.51,1.40,no
DOGE+HBAR+XRP,0.55,79.7,9.99,1.56,3.12,335,42.9,10.43,1.40,no
DOGE+HBAR+XRP,0.6,89.2,10.86,1.55,3.12,335,47.3,11.35,1.39,no
DOGE+HBAR+XRP,0.65,99.0,11.73,1.55,3.12,335,51.9,12.26,1.39,no
DOGE+HBAR+XRP,0.7,109.4,12.6,1.54,3.12,335,56.6,13.16,1.39,no
DOGE+HBAR+XRP,0.75,120.2,13.46,1.53,3.12,335,61.4,14.06,1.38,no
DOGE+LTC+SNX,0.45,100.0,7.8,1.88,3.98,355,46.6,11.52,1.45,no
DOGE+LTC+SNX,0.5,115.6,8.63,1.88,3.98,355,52.8,12.73,1.44,no
DOGE+LTC+SNX,0.55,132.4,9.46,1.87,3.98,355,59.2,13.92,1.44,no
DOGE+LTC+SNX,0.6,150.3,10.28,1.86,3.98,355,65.8,15.09,1.43,no
DOGE+LTC+SNX,0.65,169.5,11.09,1.86,3.98,355,72.6,16.25,1.42,no
DOGE+LTC+SNX,0.7,190.0,11.9,1.86,3.98,355,79.6,17.4,1.42,no
DOGE+LTC+SNX,0.75,212.1,12.7,1.85,3.98,355,86.9,18.53,1.41,no
DOGE+LTC+TON,0.45,98.9,6.13,1.87,4.23,359,37.8,10.27,1.45,no
DOGE+LTC+TON,0.5,114.3,6.79,1.86,4.23,359,42.7,11.35,1.44,no
DOGE+LTC+TON,0.55,130.9,7.44,1.86,4.23,359,47.6,12.42,1.44,no
DOGE+LTC+TON,0.6,148.6,8.1,1.86,4.23,359,52.8,13.48,1.43,no
DOGE+LTC+TON,0.65,167.7,8.74,1.86,4.23,359,58.0,14.53,1.43,no
DOGE+LTC+TON,0.7,188.0,9.39,1.85,4.23,359,63.4,15.56,1.42,no
DOGE+LTC+TON,0.75,209.9,10.03,1.85,4.23,359,69.0,16.59,1.42,no
DOGE+LTC+VET,0.45,79.9,9.61,1.68,3.33,382,36.9,9.32,1.41,no
DOGE+LTC+VET,0.5,91.6,10.64,1.68,3.33,382,41.6,10.31,1.40,no
DOGE+LTC+VET,0.55,104.0,11.65,1.68,3.33,382,46.4,11.3,1.40,no
DOGE+LTC+VET,0.6,117.1,12.66,1.68,3.33,382,51.4,12.27,1.40,no
DOGE+LTC+VET,0.65,131.0,13.65,1.68,3.33,382,56.4,13.24,1.40,no
DOGE+LTC+VET,0.7,145.6,14.64,1.67,3.33,382,61.6,14.19,1.39,no
DOGE+LTC+VET,0.75,161.1,15.62,1.67,3.33,382,66.9,15.14,1.39,no
DOGE+LTC+WLD,0.45,91.0,6.75,1.79,3.9,366,29.7,9.74,1.34,no
DOGE+LTC+WLD,0.5,104.8,7.47,1.78,3.9,366,33.4,10.77,1.33,no
DOGE+LTC+WLD,0.55,119.6,8.19,1.78,3.9,366,37.1,11.78,1.33,no
DOGE+LTC+WLD,0.6,135.3,8.9,1.78,3.9,366,40.8,12.79,1.32,no
DOGE+LTC+WLD,0.65,152.1,9.61,1.77,3.9,366,44.7,13.78,1.32,no
DOGE+LTC+WLD,0.7,170.0,10.31,1.77,3.89,366,48.6,14.76,1.32,no
DOGE+LTC+WLD,0.75,189.0,11.01,1.77,3.89,366,52.6,15.74,1.31,no
DOGE+LTC+XRP,0.45,90.0,6.38,1.78,3.75,355,29.7,9.0,1.36,no
DOGE+LTC+XRP,0.5,103.6,7.08,1.77,3.75,355,33.3,9.96,1.36,no
DOGE+LTC+XRP,0.55,118.1,7.78,1.76,3.75,355,37.0,10.91,1.35,no
DOGE+LTC+XRP,0.6,133.5,8.48,1.76,3.75,355,40.8,11.86,1.35,no
DOGE+LTC+XRP,0.65,150.0,9.17,1.75,3.75,355,44.6,12.79,1.35,no
DOGE+LTC+XRP,0.7,167.5,9.86,1.75,3.75,355,48.6,13.72,1.34,no
DOGE+LTC+XRP,0.75,186.1,10.55,1.74,3.75,355,52.6,14.64,1.34,no
DOGE+SNX+TON,0.45,98.6,8.1,1.92,4.24,343,50.4,6.95,1.53,no
DOGE+SNX+TON,0.5,113.9,8.97,1.92,4.24,343,57.2,7.69,1.53,no
DOGE+SNX+TON,0.55,130.4,9.82,1.92,4.24,343,64.2,8.43,1.52,no
DOGE+SNX+TON,0.6,148.1,10.67,1.92,4.24,343,71.5,9.17,1.51,no
DOGE+SNX+TON,0.65,167.0,11.51,1.91,4.24,343,79.1,9.9,1.50,no
DOGE+SNX+TON,0.7,187.2,12.34,1.91,4.24,343,87.0,10.62,1.50,no
DOGE+SNX+TON,0.75,208.9,13.16,1.91,4.24,343,95.2,11.34,1.49,no
DOGE+SNX+VET,0.45,80.0,11.46,1.72,3.55,366,49.0,8.34,1.49,no
DOGE+SNX+VET,0.5,91.8,12.66,1.72,3.55,366,55.5,9.23,1.49,no
DOGE+SNX+VET,0.55,104.2,13.84,1.72,3.55,366,62.2,10.11,1.48,no
DOGE+SNX+VET,0.6,117.3,15.01,1.72,3.55,366,69.2,10.98,1.48,no
DOGE+SNX+VET,0.65,131.2,16.16,1.72,3.55,366,76.5,11.85,1.47,no
DOGE+SNX+VET,0.7,145.9,17.3,1.72,3.54,366,84.0,12.71,1.47,no
DOGE+SNX+VET,0.75,161.4,18.42,1.71,3.54,366,91.8,13.56,1.46,no
DOGE+SNX+WLD,0.45,90.3,8.1,1.84,3.94,350,41.6,10.39,1.42,no
DOGE+SNX+WLD,0.5,104.0,8.97,1.84,3.94,350,46.9,11.49,1.42,no
DOGE+SNX+WLD,0.55,118.7,9.82,1.83,3.94,350,52.5,12.58,1.41,no
DOGE+SNX+WLD,0.6,134.3,10.67,1.83,3.94,350,58.2,13.65,1.41,no
DOGE+SNX+WLD,0.65,150.9,11.51,1.83,3.94,350,64.1,14.72,1.40,no
DOGE+SNX+WLD,0.7,168.6,12.35,1.82,3.94,350,70.2,15.78,1.39,no
DOGE+SNX+WLD,0.75,187.5,13.17,1.82,3.94,350,76.4,16.82,1.39,no
DOGE+SNX+XRP,0.45,90.2,9.36,1.83,3.91,339,41.0,8.28,1.45,no
DOGE+SNX+XRP,0.5,103.9,10.35,1.82,3.91,339,46.3,9.17,1.45,no
DOGE+SNX+XRP,0.55,118.5,11.33,1.82,3.91,339,51.8,10.05,1.44,no
DOGE+SNX+XRP,0.6,134.0,12.3,1.81,3.9,339,57.4,10.92,1.44,no
DOGE+SNX+XRP,0.65,150.6,13.26,1.80,3.9,339,63.1,11.79,1.43,no
DOGE+SNX+XRP,0.7,168.2,14.21,1.80,3.9,339,69.0,12.65,1.43,no
DOGE+SNX+XRP,0.75,186.9,15.16,1.79,3.9,339,75.1,13.5,1.42,no
DOGE+TON+VET,0.45,78.3,7.87,1.71,3.51,370,39.9,11.14,1.49,no
DOGE+TON+VET,0.5,89.8,8.71,1.71,3.51,370,45.0,12.31,1.49,no
DOGE+TON+VET,0.55,101.9,9.54,1.71,3.51,370,50.3,13.46,1.49,no
DOGE+TON+VET,0.6,114.8,10.37,1.71,3.51,370,55.7,14.6,1.48,no
DOGE+TON+VET,0.65,128.3,11.19,1.71,3.51,370,61.3,15.73,1.48,no
DOGE+TON+VET,0.7,142.7,12.0,1.71,3.51,370,67.0,16.85,1.48,no
DOGE+TON+VET,0.75,157.9,12.81,1.71,3.51,370,72.9,17.95,1.47,no
DOGE+TON+WLD,0.45,89.2,8.51,1.82,4.17,354,33.8,10.29,1.41,no
DOGE+TON+WLD,0.5,102.7,9.43,1.82,4.17,354,38.1,11.37,1.41,no
DOGE+TON+WLD,0.55,117.2,10.33,1.82,4.17,354,42.4,12.45,1.40,no
DOGE+TON+WLD,0.6,132.6,11.23,1.81,4.17,354,46.8,13.51,1.40,no
DOGE+TON+WLD,0.65,149.0,12.13,1.81,4.17,354,51.4,14.57,1.39,no
DOGE+TON+WLD,0.7,166.6,13.02,1.81,4.17,354,56.0,15.61,1.39,no
DOGE+TON+WLD,0.75,185.2,13.9,1.81,4.17,354,60.8,16.64,1.38,no
DOGE+TON+XRP,0.45,88.2,6.58,1.81,3.84,343,32.5,6.2,1.45,no
DOGE+TON+XRP,0.5,101.6,7.29,1.80,3.84,343,36.6,6.88,1.44,YES
DOGE+TON+XRP,0.55,115.8,7.99,1.80,3.84,343,40.8,7.56,1.44,YES
DOGE+TON+XRP,0.6,130.9,8.69,1.79,3.84,343,45.0,8.24,1.44,no
DOGE+TON+XRP,0.65,147.0,9.38,1.78,3.84,343,49.4,8.92,1.43,no
DOGE+TON+XRP,0.7,164.2,10.07,1.78,3.84,343,53.8,9.59,1.43,no
DOGE+TON+XRP,0.75,182.4,10.75,1.77,3.84,343,58.4,10.26,1.43,no
DOGE+VET+WLD,0.45,71.0,7.54,1.64,3.16,377,31.7,10.8,1.37,no
DOGE+VET+WLD,0.5,81.1,8.35,1.64,3.16,377,35.6,11.95,1.37,no
DOGE+VET+WLD,0.55,91.8,9.16,1.64,3.16,377,39.6,13.08,1.37,no
DOGE+VET+WLD,0.6,103.0,9.95,1.63,3.16,377,43.7,14.2,1.36,no
DOGE+VET+WLD,0.65,114.8,10.74,1.63,3.16,377,47.8,15.31,1.36,no
DOGE+VET+WLD,0.7,127.2,11.53,1.63,3.16,377,52.1,16.41,1.36,no
DOGE+VET+WLD,0.75,140.2,12.31,1.63,3.16,377,56.4,17.49,1.35,no
DOGE+VET+XRP,0.45,71.1,8.5,1.63,3.18,366,31.6,9.58,1.40,no
DOGE+VET+XRP,0.5,81.3,9.41,1.62,3.18,366,35.5,10.6,1.40,no
DOGE+VET+XRP,0.55,92.0,10.31,1.62,3.18,366,39.5,11.61,1.40,no
DOGE+VET+XRP,0.6,103.2,11.2,1.62,3.18,366,43.6,12.6,1.40,no
DOGE+VET+XRP,0.65,115.0,12.08,1.62,3.18,366,47.7,13.59,1.39,no
DOGE+VET+XRP,0.7,127.3,12.96,1.61,3.18,366,52.0,14.57,1.39,no
DOGE+VET+XRP,0.75,140.3,13.83,1.61,3.18,366,56.3,15.54,1.39,no
DOGE+WLD+XRP,0.45,80.8,8.76,1.74,3.77,350,24.9,11.19,1.32,no
DOGE+WLD+XRP,0.5,92.7,9.69,1.73,3.77,350,27.8,12.36,1.32,no
DOGE+WLD+XRP,0.55,105.4,10.6,1.73,3.77,350,30.9,13.52,1.32,no
DOGE+WLD+XRP,0.6,118.8,11.51,1.72,3.77,350,33.9,14.67,1.31,no
DOGE+WLD+XRP,0.65,133.1,12.4,1.72,3.77,350,37.0,15.81,1.31,no
DOGE+WLD+XRP,0.7,148.1,13.29,1.71,3.77,350,40.2,16.93,1.31,no
DOGE+WLD+XRP,0.75,164.1,14.17,1.71,3.77,350,43.4,18.04,1.30,no
ENS+ETH+HBAR,0.45,87.1,12.13,1.77,3.68,347,43.1,9.85,1.47,no
ENS+ETH+HBAR,0.5,100.2,13.4,1.77,3.68,347,48.7,10.91,1.47,no
ENS+ETH+HBAR,0.55,114.1,14.65,1.76,3.68,347,54.5,11.95,1.47,no
ENS+ETH+HBAR,0.6,128.9,15.88,1.76,3.68,347,60.4,12.99,1.46,no
ENS+ETH+HBAR,0.65,144.7,17.1,1.75,3.68,347,66.5,14.01,1.46,no
ENS+ETH+HBAR,0.7,161.4,18.31,1.75,3.68,347,72.9,15.03,1.46,no
ENS+ETH+HBAR,0.75,179.1,19.49,1.74,3.68,347,79.4,16.04,1.45,no
ENS+ETH+LTC,0.45,118.9,12.83,1.99,4.42,367,38.2,9.33,1.43,no
ENS+ETH+LTC,0.5,138.3,14.16,1.99,4.42,367,43.0,10.33,1.43,no
ENS+ETH+LTC,0.55,159.3,15.48,1.99,4.42,367,48.0,11.31,1.43,no
ENS+ETH+LTC,0.6,182.0,16.78,1.99,4.42,367,53.1,12.29,1.42,no
ENS+ETH+LTC,0.65,206.6,18.07,1.98,4.42,367,58.4,13.26,1.42,no
ENS+ETH+LTC,0.7,233.2,19.34,1.98,4.42,367,63.8,14.23,1.41,no
ENS+ETH+LTC,0.75,261.9,20.59,1.98,4.42,367,69.3,15.18,1.41,no
ENS+ETH+SNX,0.45,119.4,9.29,2.06,4.37,351,50.6,10.73,1.52,no
ENS+ETH+SNX,0.5,138.9,10.29,2.06,4.37,351,57.4,11.86,1.52,no
ENS+ETH+SNX,0.55,160.1,11.28,2.05,4.37,351,64.5,12.99,1.51,no
ENS+ETH+SNX,0.6,182.9,12.27,2.05,4.37,351,71.8,14.1,1.50,no
ENS+ETH+SNX,0.65,207.7,13.25,2.05,4.37,351,79.5,15.2,1.50,no
ENS+ETH+SNX,0.7,234.4,14.23,2.04,4.37,351,87.4,16.29,1.49,no
ENS+ETH+SNX,0.75,263.3,15.19,2.04,4.37,351,95.6,17.37,1.48,no
ENS+ETH+TON,0.45,117.3,11.21,2.03,4.75,355,41.4,7.11,1.53,no
ENS+ETH+TON,0.5,136.4,12.38,2.03,4.75,355,46.8,7.87,1.52,no
ENS+ETH+TON,0.55,157.1,13.55,2.02,4.75,355,52.3,8.64,1.52,no
ENS+ETH+TON,0.6,179.5,14.7,2.02,4.75,355,58.0,9.4,1.51,no
ENS+ETH+TON,0.65,203.8,15.83,2.02,4.75,355,63.9,10.15,1.51,no
ENS+ETH+TON,0.7,230.0,16.96,2.02,4.74,355,69.9,10.9,1.50,no
ENS+ETH+TON,0.75,258.4,18.07,2.01,4.74,355,76.2,11.65,1.50,no
ENS+ETH+VET,0.45,97.5,10.02,1.83,3.73,378,40.2,10.93,1.48,no
ENS+ETH+VET,0.5,112.6,11.09,1.83,3.73,378,45.3,12.11,1.48,no
ENS+ETH+VET,0.55,128.6,12.16,1.83,3.73,378,50.6,13.27,1.47,no
ENS+ETH+VET,0.6,145.8,13.21,1.83,3.73,378,56.1,14.42,1.47,no
ENS+ETH+VET,0.65,164.2,14.26,1.83,3.73,378,61.7,15.57,1.47,no
ENS+ETH+VET,0.7,183.7,15.3,1.83,3.73,378,67.4,16.7,1.47,no
ENS+ETH+VET,0.75,204.7,16.33,1.83,3.73,378,73.3,17.83,1.46,no
ENS+ETH+WLD,0.45,108.2,11.88,1.95,4.2,362,33.1,12.56,1.40,no
ENS+ETH+WLD,0.5,125.5,13.13,1.95,4.2,362,37.2,13.87,1.40,no
ENS+ETH+WLD,0.55,144.0,14.35,1.95,4.2,362,41.4,15.17,1.39,no
ENS+ETH+WLD,0.6,163.9,15.56,1.94,4.2,362,45.7,16.45,1.39,no
ENS+ETH+WLD,0.65,185.4,16.75,1.94,4.2,362,50.1,17.72,1.39,no
ENS+ETH+WLD,0.7,208.5,17.93,1.94,4.2,362,54.6,18.97,1.38,no
ENS+ETH+WLD,0.75,233.3,19.1,1.93,4.2,362,59.2,20.2,1.38,no
ENS+ETH+XRP,0.45,108.8,14.36,1.93,4.13,351,33.0,10.37,1.43,no
ENS+ETH+XRP,0.5,126.1,15.83,1.93,4.13,351,37.1,11.46,1.43,no
ENS+ETH+XRP,0.55,144.8,17.28,1.92,4.13,351,41.3,12.55,1.43,no
ENS+ETH+XRP,0.6,164.8,18.71,1.91,4.13,351,45.6,13.62,1.43,no
ENS+ETH+XRP,0.65,186.4,20.11,1.91,4.13,351,50.0,14.68,1.42,no
ENS+ETH+XRP,0.7,209.6,21.49,1.90,4.13,351,54.5,15.73,1.42,no
ENS+ETH+XRP,0.75,234.6,22.85,1.89,4.13,351,59.1,16.77,1.42,no
ENS+HBAR+LTC,0.45,87.6,10.75,1.70,3.64,373,42.7,10.18,1.41,no
ENS+HBAR+LTC,0.5,100.8,11.88,1.69,3.64,373,48.2,11.26,1.41,no
ENS+HBAR+LTC,0.55,114.8,13.01,1.69,3.64,373,53.9,12.34,1.40,no
ENS+HBAR+LTC,0.6,129.8,14.12,1.68,3.64,373,59.8,13.4,1.40,no
ENS+HBAR+LTC,0.65,145.6,15.22,1.67,3.64,373,65.9,14.46,1.40,no
ENS+HBAR+LTC,0.7,162.5,16.31,1.67,3.64,373,72.1,15.51,1.39,no
ENS+HBAR+LTC,0.75,180.4,17.39,1.66,3.64,373,78.5,16.55,1.39,no
ENS+HBAR+SNX,0.45,87.9,9.02,1.74,3.6,357,55.0,10.46,1.49,no
ENS+HBAR+SNX,0.5,101.2,9.99,1.74,3.6,357,62.5,11.6,1.48,no
ENS+HBAR+SNX,0.55,115.3,10.95,1.73,3.6,357,70.4,12.73,1.47,no
ENS+HBAR+SNX,0.6,130.3,11.91,1.72,3.6,357,78.5,13.86,1.47,no
ENS+HBAR+SNX,0.65,146.3,12.86,1.72,3.6,357,87.0,14.98,1.46,no
ENS+HBAR+SNX,0.7,163.3,13.8,1.71,3.6,357,95.8,16.1,1.45,no
ENS+HBAR+SNX,0.75,181.4,14.74,1.70,3.6,357,105.0,17.21,1.45,no
ENS+HBAR+TON,0.45,85.9,9.58,1.73,3.7,361,45.7,11.9,1.49,no
ENS+HBAR+TON,0.5,98.8,10.59,1.72,3.7,361,51.7,13.14,1.48,no
ENS+HBAR+TON,0.55,112.5,11.58,1.71,3.7,361,57.9,14.37,1.48,no
ENS+HBAR+TON,0.6,127.1,12.57,1.71,3.7,361,64.4,15.58,1.47,no
ENS+HBAR+TON,0.65,142.6,13.55,1.70,3.7,361,71.0,16.78,1.47,no
ENS+HBAR+TON,0.7,159.1,14.51,1.70,3.7,361,77.9,17.97,1.46,no
ENS+HBAR+TON,0.75,176.6,15.47,1.69,3.7,361,85.0,19.13,1.46,no
ENS+HBAR+VET,0.45,69.1,9.19,1.56,2.89,384,44.7,14.93,1.45,no
ENS+HBAR+VET,0.5,78.9,10.18,1.56,2.89,384,50.5,16.47,1.45,no
ENS+HBAR+VET,0.55,89.1,11.15,1.56,2.89,384,56.5,18.0,1.44,no
ENS+HBAR+VET,0.6,99.9,12.13,1.55,2.89,384,62.7,19.51,1.44,no
ENS+HBAR+VET,0.65,111.2,13.09,1.55,2.89,384,69.1,20.99,1.44,no
ENS+HBAR+VET,0.7,123.0,14.05,1.55,2.89,384,75.7,22.45,1.43,no
ENS+HBAR+VET,0.75,135.4,15.0,1.54,2.89,384,82.5,23.9,1.43,no
ENS+HBAR+WLD,0.45,78.2,10.67,1.66,3.27,368,37.1,12.7,1.38,no
ENS+HBAR+WLD,0.5,89.7,11.8,1.65,3.27,368,41.8,14.04,1.38,no
ENS+HBAR+WLD,0.55,101.8,12.92,1.64,3.27,368,46.7,15.38,1.38,no
ENS+HBAR+WLD,0.6,114.6,14.02,1.64,3.27,368,51.6,16.7,1.37,no
ENS+HBAR+WLD,0.65,128.1,15.12,1.63,3.27,368,56.7,18.01,1.37,no
ENS+HBAR+WLD,0.7,142.4,16.2,1.63,3.27,368,61.9,19.3,1.36,no
ENS+HBAR+WLD,0.75,157.5,17.28,1.62,3.27,368,67.2,20.58,1.36,no
ENS+HBAR+XRP,0.45,78.6,12.11,1.65,3.41,357,37.1,10.98,1.41,no
ENS+HBAR+XRP,0.5,90.2,13.37,1.64,3.4,357,41.8,12.16,1.41,no
ENS+HBAR+XRP,0.55,102.3,14.62,1.64,3.4,357,46.6,13.32,1.40,no
ENS+HBAR+XRP,0.6,115.2,15.85,1.63,3.4,357,51.5,14.48,1.40,no
ENS+HBAR+XRP,0.65,128.9,17.07,1.62,3.4,357,56.6,15.62,1.40,no
ENS+HBAR+XRP,0.7,143.3,18.27,1.61,3.4,357,61.8,16.76,1.39,no
ENS+HBAR+XRP,0.75,158.5,19.45,1.60,3.4,357,67.1,17.88,1.39,no
ENS+LTC+SNX,0.45,120.3,8.25,1.95,4.25,377,49.8,12.5,1.45,no
ENS+LTC+SNX,0.5,140.1,9.14,1.95,4.25,377,56.4,13.81,1.45,no
ENS+LTC+SNX,0.55,161.4,10.04,1.94,4.25,377,63.3,15.11,1.44,no
ENS+LTC+SNX,0.6,184.6,10.93,1.94,4.25,377,70.5,16.39,1.43,no
ENS+LTC+SNX,0.65,209.7,11.81,1.94,4.25,377,77.8,17.65,1.42,no
ENS+LTC+SNX,0.7,236.8,12.69,1.93,4.25,377,85.5,18.9,1.42,no
ENS+LTC+SNX,0.75,266.2,13.57,1.93,4.25,377,93.5,20.14,1.41,no
ENS+LTC+TON,0.45,119.1,9.85,1.94,4.72,381,40.8,10.02,1.45,no
ENS+LTC+TON,0.5,138.6,10.9,1.94,4.72,381,46.0,11.11,1.45,no
ENS+LTC+TON,0.55,159.8,11.93,1.93,4.72,381,51.5,12.19,1.44,no
ENS+LTC+TON,0.6,182.7,12.96,1.93,4.72,381,57.0,13.27,1.44,no
ENS+LTC+TON,0.65,207.5,13.98,1.93,4.72,381,62.8,14.34,1.43,no
ENS+LTC+TON,0.7,234.4,14.99,1.93,4.72,381,68.7,15.41,1.42,no
ENS+LTC+TON,0.75,263.6,15.99,1.93,4.72,381,74.8,16.47,1.42,no
ENS+LTC+VET,0.45,98.1,9.54,1.76,3.69,404,39.7,15.9,1.41,no
ENS+LTC+VET,0.5,113.2,10.55,1.76,3.69,404,44.8,17.53,1.41,no
ENS+LTC+VET,0.55,129.4,11.55,1.75,3.69,404,50.0,19.14,1.41,no
ENS+LTC+VET,0.6,146.7,12.54,1.75,3.69,404,55.4,20.72,1.40,no
ENS+LTC+VET,0.65,165.2,13.51,1.75,3.69,404,60.9,22.27,1.40,no
ENS+LTC+VET,0.7,184.9,14.48,1.75,3.69,404,66.6,23.81,1.40,no
ENS+LTC+VET,0.75,206.0,15.44,1.75,3.69,404,72.4,25.31,1.39,no
ENS+LTC+WLD,0.45,110.3,11.4,1.86,4.24,388,32.4,14.36,1.35,no
ENS+LTC+WLD,0.5,127.9,12.59,1.86,4.24,388,36.5,15.87,1.34,no
ENS+LTC+WLD,0.55,146.9,13.78,1.85,4.24,388,40.5,17.35,1.34,no
ENS+LTC+WLD,0.6,167.3,14.95,1.85,4.24,388,44.7,18.82,1.33,no
ENS+LTC+WLD,0.65,189.4,16.11,1.85,4.24,388,49.0,20.27,1.33,no
ENS+LTC+WLD,0.7,213.1,17.26,1.84,4.24,388,53.3,21.71,1.32,no
ENS+LTC+WLD,0.75,238.7,18.4,1.84,4.24,388,57.8,23.12,1.32,no
ENS+LTC+XRP,0.45,109.3,12.88,1.85,4.22,377,32.4,12.35,1.37,no
