label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20,1000PEPE+BCH+DOGE+WLD,0.5,3,100.0,6.91,1.724,4.39,53.1,461,54.8,7.83,1.531
rr20,1000PEPE+BCH+DOGE+WLD,0.5,4,103.0,6.5,1.725,4.33,53.2,468,56.5,7.02,1.541
rr20,1000PEPE+BCH+DOGE+XRP,0.5,2,80.2,7.64,1.668,4.0,52.8,415,57.1,5.6,1.630
rr20,1000PEPE+BCH+ENS+ETH,0.5,2,109.3,5.53,1.858,4.82,55.2,429,66.3,7.18,1.689
rr20,1000PEPE+BCH+ETH+HBAR,0.5,2,76.4,5.52,1.659,4.12,52.5,408,66.0,5.85,1.618
rr20,1000PEPE+BCH+ETH+HBAR,0.6,2,97.1,6.6,1.652,4.12,52.5,408,83.3,6.99,1.608
rr20,1000PEPE+BCH+ETH+HBAR,0.5,3,74.8,6.55,1.589,3.81,51.5,435,69.7,5.84,1.620
rr20,1000PEPE+BCH+ETH+HBAR,0.6,3,94.8,7.82,1.581,3.81,51.5,435,88.1,6.97,1.613
rr20,1000PEPE+BCH+ETH+HBAR,0.5,4,75.1,6.55,1.588,3.83,51.5,437,68.1,5.84,1.590
rr20,1000PEPE+BCH+ETH+HBAR,0.6,4,95.3,7.82,1.581,3.82,51.5,437,86.0,6.97,1.582
rr20,1000PEPE+BCH+ETH+LTC,0.5,2,104.9,4.84,1.860,5.08,55.8,425,68.0,6.26,1.698
rr20,1000PEPE+BCH+ETH+LTC,0.6,2,135.8,5.79,1.853,5.07,55.8,425,86.0,7.47,1.694
rr20,1000PEPE+BCH+ETH+LTC,0.5,3,113.5,4.79,1.842,5.06,55.4,457,70.9,7.3,1.685
rr20,1000PEPE+BCH+ETH+LTC,0.5,4,113.1,4.79,1.829,5.03,55.2,460,67.7,7.3,1.646
rr20,1000PEPE+BCH+ETH+SNX,0.5,2,93.5,7.03,1.831,4.66,54.4,408,84.2,4.97,1.788
rr20,1000PEPE+BCH+ETH+SNX,0.5,3,99.6,7.03,1.808,4.6,54.3,433,86.1,6.81,1.751
rr20,1000PEPE+BCH+ETH+SNX,0.5,4,100.5,7.03,1.805,4.57,54.2,437,83.6,7.47,1.709
rr20,1000PEPE+BCH+ETH+TON,0.5,2,112.8,5.0,1.966,5.18,56.4,424,63.6,5.99,1.672
rr20,1000PEPE+BCH+ETH+TON,0.6,2,146.8,5.99,1.969,5.18,56.4,424,80.1,7.15,1.665
rr20,1000PEPE+BCH+ETH+TON,0.5,3,114.5,5.0,1.876,4.83,55.5,452,60.2,6.59,1.610
